INDEX_NAME,INDEX_CODE,INDEX_DATE,CLOSE_INDEX_VALUE,NET_CHANGE,% CHANGE
S&P SmallCap 600 Pure Growth (TR),600PGTR,10-Aug-95,1093.773038,-2.855833156,-0.002604193
S&P SmallCap 600 Pure Growth (TR),600PGTR,11-Aug-95,1094.5714,0.798362452,0.000729916
S&P SmallCap 600 Pure Growth (TR),600PGTR,14-Aug-95,1101.564333,6.992933222,0.006388741
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-Aug-95,1103.429273,1.864939236,0.001692992
S&P SmallCap 600 Pure Growth (TR),600PGTR,16-Aug-95,1113.608263,10.17899078,0.009224869
S&P SmallCap 600 Pure Growth (TR),600PGTR,17-Aug-95,1116.659339,3.051076069,0.002739811
S&P SmallCap 600 Pure Growth (TR),600PGTR,18-Aug-95,1120.813382,4.154042621,0.003720063
S&P SmallCap 600 Pure Growth (TR),600PGTR,21-Aug-95,1119.609678,-1.20370442,-0.001073956
S&P SmallCap 600 Pure Growth (TR),600PGTR,22-Aug-95,1121.293373,1.683695308,0.001503823
S&P SmallCap 600 Pure Growth (TR),600PGTR,23-Aug-95,1123.038501,1.745128031,0.001556353
S&P SmallCap 600 Pure Growth (TR),600PGTR,24-Aug-95,1117.235737,-5.802764142,-0.005167022
S&P SmallCap 600 Pure Growth (TR),600PGTR,25-Aug-95,1118.086782,0.851044907,0.000761742
S&P SmallCap 600 Pure Growth (TR),600PGTR,28-Aug-95,1106.417184,-11.66959771,-0.010437113
S&P SmallCap 600 Pure Growth (TR),600PGTR,29-Aug-95,1096.080526,-10.33665797,-0.00934246
S&P SmallCap 600 Pure Growth (TR),600PGTR,30-Aug-95,1105.39976,9.319234026,0.008502326
S&P SmallCap 600 Pure Growth (TR),600PGTR,31-Aug-95,1115.938491,10.53873131,0.009533864
S&P SmallCap 600 Pure Growth (TR),600PGTR,1-Sep-95,1119.04032,3.101829167,0.00277957
S&P SmallCap 600 Pure Growth (TR),600PGTR,5-Sep-95,1135.305036,16.26471578,0.014534522
S&P SmallCap 600 Pure Growth (TR),600PGTR,6-Sep-95,1145.920997,10.6159611,0.009350757
S&P SmallCap 600 Pure Growth (TR),600PGTR,7-Sep-95,1153.749333,7.828335862,0.00683148
S&P SmallCap 600 Pure Growth (TR),600PGTR,8-Sep-95,1165.770643,12.02130996,0.010419343
S&P SmallCap 600 Pure Growth (TR),600PGTR,11-Sep-95,1170.446504,4.675860564,0.004010961
S&P SmallCap 600 Pure Growth (TR),600PGTR,12-Sep-95,1173.044847,2.598343022,0.002219959
S&P SmallCap 600 Pure Growth (TR),600PGTR,13-Sep-95,1173.678287,0.633440419,0.000539997
S&P SmallCap 600 Pure Growth (TR),600PGTR,14-Sep-95,1170.716448,-2.961838815,-0.002523553
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-Sep-95,1160.06347,-10.65297829,-0.009099538
S&P SmallCap 600 Pure Growth (TR),600PGTR,18-Sep-95,1157.732825,-2.330644594,-0.002009066
S&P SmallCap 600 Pure Growth (TR),600PGTR,19-Sep-95,1161.647836,3.915010706,0.003381618
S&P SmallCap 600 Pure Growth (TR),600PGTR,20-Sep-95,1170.80765,9.159813519,0.00788519
S&P SmallCap 600 Pure Growth (TR),600PGTR,21-Sep-95,1166.088919,-4.718731086,-0.004030321
S&P SmallCap 600 Pure Growth (TR),600PGTR,22-Sep-95,1158.997037,-7.091881625,-0.006081767
S&P SmallCap 600 Pure Growth (TR),600PGTR,25-Sep-95,1150.528469,-8.468568239,-0.007306807
S&P SmallCap 600 Pure Growth (TR),600PGTR,26-Sep-95,1144.572543,-5.955925797,-0.005176687
S&P SmallCap 600 Pure Growth (TR),600PGTR,27-Sep-95,1131.961374,-12.61116862,-0.011018234
S&P SmallCap 600 Pure Growth (TR),600PGTR,28-Sep-95,1151.831606,19.870232,0.017553807
S&P SmallCap 600 Pure Growth (TR),600PGTR,29-Sep-95,1162.728645,10.89703863,0.009460618
S&P SmallCap 600 Pure Growth (TR),600PGTR,2-Oct-95,1145.714784,-17.01386113,-0.014632701
S&P SmallCap 600 Pure Growth (TR),600PGTR,3-Oct-95,1133.342028,-12.37275588,-0.010799159
S&P SmallCap 600 Pure Growth (TR),600PGTR,4-Oct-95,1111.79282,-21.5492078,-0.019013861
S&P SmallCap 600 Pure Growth (TR),600PGTR,5-Oct-95,1115.905417,4.112596969,0.003699068
S&P SmallCap 600 Pure Growth (TR),600PGTR,6-Oct-95,1113.984183,-1.921234127,-0.001721682
S&P SmallCap 600 Pure Growth (TR),600PGTR,9-Oct-95,1081.676561,-32.30762158,-0.029001867
S&P SmallCap 600 Pure Growth (TR),600PGTR,10-Oct-95,1069.530623,-12.1459384,-0.011228808
S&P SmallCap 600 Pure Growth (TR),600PGTR,11-Oct-95,1090.299568,20.76894471,0.019418747
S&P SmallCap 600 Pure Growth (TR),600PGTR,12-Oct-95,1104.038091,13.73852316,0.012600687
S&P SmallCap 600 Pure Growth (TR),600PGTR,13-Oct-95,1111.656705,7.618614524,0.006900681
S&P SmallCap 600 Pure Growth (TR),600PGTR,16-Oct-95,1109.803051,-1.853654388,-0.00166747
S&P SmallCap 600 Pure Growth (TR),600PGTR,17-Oct-95,1118.076823,8.273772043,0.007455171
S&P SmallCap 600 Pure Growth (TR),600PGTR,18-Oct-95,1125.035539,6.958716404,0.006223827
S&P SmallCap 600 Pure Growth (TR),600PGTR,19-Oct-95,1121.187924,-3.847615678,-0.003419995
S&P SmallCap 600 Pure Growth (TR),600PGTR,20-Oct-95,1111.542066,-9.645858083,-0.008603248
S&P SmallCap 600 Pure Growth (TR),600PGTR,23-Oct-95,1105.026791,-6.515274643,-0.005861474
S&P SmallCap 600 Pure Growth (TR),600PGTR,24-Oct-95,1104.130272,-0.896518732,-0.000811309
S&P SmallCap 600 Pure Growth (TR),600PGTR,25-Oct-95,1093.805294,-10.32497788,-0.009351232
S&P SmallCap 600 Pure Growth (TR),600PGTR,26-Oct-95,1083.340702,-10.46459268,-0.009567144
S&P SmallCap 600 Pure Growth (TR),600PGTR,27-Oct-95,1082.740692,-0.600010293,-0.000553852
S&P SmallCap 600 Pure Growth (TR),600PGTR,30-Oct-95,1094.209144,11.4684524,0.010592058
S&P SmallCap 600 Pure Growth (TR),600PGTR,31-Oct-95,1098.01974,3.810596379,0.003482512
S&P SmallCap 600 Pure Growth (TR),600PGTR,1-Nov-95,1099.340002,1.3202617,0.001202403
S&P SmallCap 600 Pure Growth (TR),600PGTR,2-Nov-95,1114.884138,15.54413652,0.014139517
S&P SmallCap 600 Pure Growth (TR),600PGTR,3-Nov-95,1125.468384,10.58424529,0.009493583
S&P SmallCap 600 Pure Growth (TR),600PGTR,6-Nov-95,1127.139742,1.671357793,0.001485033
S&P SmallCap 600 Pure Growth (TR),600PGTR,7-Nov-95,1116.430499,-10.7092421,-0.009501255
S&P SmallCap 600 Pure Growth (TR),600PGTR,8-Nov-95,1121.98181,5.551310681,0.004972375
S&P SmallCap 600 Pure Growth (TR),600PGTR,9-Nov-95,1137.564673,15.58286279,0.013888695
S&P SmallCap 600 Pure Growth (TR),600PGTR,10-Nov-95,1136.82054,-0.744133186,-0.000654146
S&P SmallCap 600 Pure Growth (TR),600PGTR,13-Nov-95,1133.135135,-3.685405232,-0.003241853
S&P SmallCap 600 Pure Growth (TR),600PGTR,14-Nov-95,1122.452879,-10.68225545,-0.009427168
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-Nov-95,1118.98068,-3.472199395,-0.003093403
S&P SmallCap 600 Pure Growth (TR),600PGTR,16-Nov-95,1125.373516,6.392836271,0.005713089
S&P SmallCap 600 Pure Growth (TR),600PGTR,17-Nov-95,1128.37234,2.998823842,0.002664736
S&P SmallCap 600 Pure Growth (TR),600PGTR,20-Nov-95,1119.303993,-9.068346934,-0.008036662
S&P SmallCap 600 Pure Growth (TR),600PGTR,21-Nov-95,1114.138618,-5.165374457,-0.004614809
S&P SmallCap 600 Pure Growth (TR),600PGTR,22-Nov-95,1111.35144,-2.787177924,-0.002501644
S&P SmallCap 600 Pure Growth (TR),600PGTR,24-Nov-95,1115.105351,3.753910556,0.003377789
S&P SmallCap 600 Pure Growth (TR),600PGTR,27-Nov-95,1115.291303,0.18595171,0.000166757
S&P SmallCap 600 Pure Growth (TR),600PGTR,28-Nov-95,1125.377299,10.08599667,0.009043374
S&P SmallCap 600 Pure Growth (TR),600PGTR,29-Nov-95,1137.330104,11.95280494,0.010621153
S&P SmallCap 600 Pure Growth (TR),600PGTR,30-Nov-95,1142.959358,5.629253742,0.004949534
S&P SmallCap 600 Pure Growth (TR),600PGTR,1-Dec-95,1142.372719,-0.586639,-0.000513263
S&P SmallCap 600 Pure Growth (TR),600PGTR,4-Dec-95,1151.604071,9.231352215,0.008080858
S&P SmallCap 600 Pure Growth (TR),600PGTR,5-Dec-95,1149.060348,-2.543723152,-0.002208852
S&P SmallCap 600 Pure Growth (TR),600PGTR,6-Dec-95,1146.316277,-2.744071569,-0.0023881
S&P SmallCap 600 Pure Growth (TR),600PGTR,7-Dec-95,1134.7805,-11.53577651,-0.010063345
S&P SmallCap 600 Pure Growth (TR),600PGTR,8-Dec-95,1145.738066,10.95756616,0.009656111
S&P SmallCap 600 Pure Growth (TR),600PGTR,11-Dec-95,1148.140764,2.402697898,0.002097074
S&P SmallCap 600 Pure Growth (TR),600PGTR,12-Dec-95,1136.682845,-11.45791915,-0.009979542
S&P SmallCap 600 Pure Growth (TR),600PGTR,13-Dec-95,1139.619688,2.936843046,0.002583696
S&P SmallCap 600 Pure Growth (TR),600PGTR,14-Dec-95,1135.808602,-3.811086108,-0.003344174
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-Dec-95,1127.231679,-8.57692311,-0.007551381
S&P SmallCap 600 Pure Growth (TR),600PGTR,18-Dec-95,1087.261775,-39.96990348,-0.035458464
S&P SmallCap 600 Pure Growth (TR),600PGTR,19-Dec-95,1096.509685,9.247909573,0.008505688
S&P SmallCap 600 Pure Growth (TR),600PGTR,20-Dec-95,1112.880639,16.37095448,0.014930059
S&P SmallCap 600 Pure Growth (TR),600PGTR,21-Dec-95,1121.577035,8.696395352,0.007814311
S&P SmallCap 600 Pure Growth (TR),600PGTR,22-Dec-95,1124.309548,2.732512966,0.002436313
S&P SmallCap 600 Pure Growth (TR),600PGTR,26-Dec-95,1127.578876,3.269328082,0.002907854
S&P SmallCap 600 Pure Growth (TR),600PGTR,27-Dec-95,1132.204623,4.625746899,0.004102371
S&P SmallCap 600 Pure Growth (TR),600PGTR,28-Dec-95,1130.061166,-2.143456251,-0.00189317
S&P SmallCap 600 Pure Growth (TR),600PGTR,29-Dec-95,1138.384689,8.323522085,0.00736555
S&P SmallCap 600 Pure Growth (TR),600PGTR,2-Jan-96,1143.300544,4.915855711,0.004318273
S&P SmallCap 600 Pure Growth (TR),600PGTR,3-Jan-96,1129.880715,-13.41982886,-0.011737796
S&P SmallCap 600 Pure Growth (TR),600PGTR,4-Jan-96,1108.906096,-20.97461918,-0.018563569
S&P SmallCap 600 Pure Growth (TR),600PGTR,5-Jan-96,1115.543667,6.637570702,0.005985692
S&P SmallCap 600 Pure Growth (TR),600PGTR,8-Jan-96,1119.147653,3.603985738,0.003230699
S&P SmallCap 600 Pure Growth (TR),600PGTR,9-Jan-96,1094.631433,-24.51621968,-0.021906153
S&P SmallCap 600 Pure Growth (TR),600PGTR,10-Jan-96,1075.50453,-19.12690328,-0.017473373
S&P SmallCap 600 Pure Growth (TR),600PGTR,11-Jan-96,1095.386367,19.8818372,0.018486056
S&P SmallCap 600 Pure Growth (TR),600PGTR,12-Jan-96,1094.804443,-0.581923502,-0.00053125
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-Jan-96,1077.852711,-16.95173231,-0.015483799
S&P SmallCap 600 Pure Growth (TR),600PGTR,16-Jan-96,1069.621216,-8.231494963,-0.007636939
S&P SmallCap 600 Pure Growth (TR),600PGTR,17-Jan-96,1076.925964,7.304748099,0.006829285
S&P SmallCap 600 Pure Growth (TR),600PGTR,18-Jan-96,1086.596489,9.670525233,0.008979749
S&P SmallCap 600 Pure Growth (TR),600PGTR,19-Jan-96,1095.549215,8.952725416,0.008239236
S&P SmallCap 600 Pure Growth (TR),600PGTR,22-Jan-96,1107.492773,11.94355845,0.010901891
S&P SmallCap 600 Pure Growth (TR),600PGTR,23-Jan-96,1106.32103,-1.171743184,-0.001058014
S&P SmallCap 600 Pure Growth (TR),600PGTR,24-Jan-96,1120.112541,13.79151135,0.012466102
S&P SmallCap 600 Pure Growth (TR),600PGTR,25-Jan-96,1123.975591,3.863049997,0.003448805
S&P SmallCap 600 Pure Growth (TR),600PGTR,26-Jan-96,1130.365356,6.389764335,0.005684967
S&P SmallCap 600 Pure Growth (TR),600PGTR,29-Jan-96,1135.100238,4.734882128,0.004188807
S&P SmallCap 600 Pure Growth (TR),600PGTR,30-Jan-96,1137.266374,2.166136243,0.001908322
S&P SmallCap 600 Pure Growth (TR),600PGTR,31-Jan-96,1147.15455,9.888175833,0.008694688
S&P SmallCap 600 Pure Growth (TR),600PGTR,1-Feb-96,1163.872061,16.71751141,0.014573025
S&P SmallCap 600 Pure Growth (TR),600PGTR,2-Feb-96,1165.085227,1.213165826,0.001042353
S&P SmallCap 600 Pure Growth (TR),600PGTR,5-Feb-96,1169.014,3.928772374,0.00337209
S&P SmallCap 600 Pure Growth (TR),600PGTR,6-Feb-96,1178.14992,9.135920285,0.007815065
S&P SmallCap 600 Pure Growth (TR),600PGTR,7-Feb-96,1173.590973,-4.558947359,-0.003869582
S&P SmallCap 600 Pure Growth (TR),600PGTR,8-Feb-96,1177.763301,4.172328727,0.003555181
S&P SmallCap 600 Pure Growth (TR),600PGTR,9-Feb-96,1175.008023,-2.755278118,-0.002339416
S&P SmallCap 600 Pure Growth (TR),600PGTR,12-Feb-96,1173.852371,-1.15565189,-0.000983527
S&P SmallCap 600 Pure Growth (TR),600PGTR,13-Feb-96,1170.005159,-3.847212727,-0.003277425
S&P SmallCap 600 Pure Growth (TR),600PGTR,14-Feb-96,1179.157662,9.152503378,0.007822618
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-Feb-96,1181.992651,2.834989275,0.00240425
S&P SmallCap 600 Pure Growth (TR),600PGTR,16-Feb-96,1182.269898,0.277246665,0.000234559
S&P SmallCap 600 Pure Growth (TR),600PGTR,20-Feb-96,1163.00068,-19.26921741,-0.016298493
S&P SmallCap 600 Pure Growth (TR),600PGTR,21-Feb-96,1177.109224,14.10854362,0.012131157
S&P SmallCap 600 Pure Growth (TR),600PGTR,22-Feb-96,1195.994558,18.88533378,0.016043824
S&P SmallCap 600 Pure Growth (TR),600PGTR,23-Feb-96,1197.593265,1.598707242,0.001336718
S&P SmallCap 600 Pure Growth (TR),600PGTR,26-Feb-96,1196.10635,-1.486915183,-0.001241586
S&P SmallCap 600 Pure Growth (TR),600PGTR,27-Feb-96,1194.713798,-1.39255153,-0.001164237
S&P SmallCap 600 Pure Growth (TR),600PGTR,28-Feb-96,1198.401852,3.688053394,0.003086976
S&P SmallCap 600 Pure Growth (TR),600PGTR,29-Feb-96,1192.818242,-5.583610186,-0.004659214
S&P SmallCap 600 Pure Growth (TR),600PGTR,1-Mar-96,1185.926618,-6.891624022,-0.005777598
S&P SmallCap 600 Pure Growth (TR),600PGTR,4-Mar-96,1187.429605,1.502987814,0.001267353
S&P SmallCap 600 Pure Growth (TR),600PGTR,5-Mar-96,1197.325832,9.89622691,0.008334159
S&P SmallCap 600 Pure Growth (TR),600PGTR,6-Mar-96,1195.619022,-1.706809873,-0.001425518
S&P SmallCap 600 Pure Growth (TR),600PGTR,7-Mar-96,1195.06161,-0.557412347,-0.000466212
S&P SmallCap 600 Pure Growth (TR),600PGTR,8-Mar-96,1161.553287,-33.50832258,-0.028038992
S&P SmallCap 600 Pure Growth (TR),600PGTR,11-Mar-96,1172.983142,11.42985457,0.009840147
S&P SmallCap 600 Pure Growth (TR),600PGTR,12-Mar-96,1166.418819,-6.564322695,-0.005596263
S&P SmallCap 600 Pure Growth (TR),600PGTR,13-Mar-96,1176.409669,9.990849401,0.008565405
S&P SmallCap 600 Pure Growth (TR),600PGTR,14-Mar-96,1193.89692,17.48725133,0.014864933
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-Mar-96,1194.975755,1.078834449,0.000903624
S&P SmallCap 600 Pure Growth (TR),600PGTR,18-Mar-96,1216.179237,21.20348225,0.01774386
S&P SmallCap 600 Pure Growth (TR),600PGTR,19-Mar-96,1216.344471,0.165233993,0.000135863
S&P SmallCap 600 Pure Growth (TR),600PGTR,20-Mar-96,1214.162042,-2.182428572,-0.001794252
S&P SmallCap 600 Pure Growth (TR),600PGTR,21-Mar-96,1210.461552,-3.700490257,-0.003047773
S&P SmallCap 600 Pure Growth (TR),600PGTR,22-Mar-96,1217.446941,6.985388645,0.005770847
S&P SmallCap 600 Pure Growth (TR),600PGTR,25-Mar-96,1202.617042,-14.82989829,-0.012181145
S&P SmallCap 600 Pure Growth (TR),600PGTR,26-Mar-96,1198.730318,-3.886724731,-0.003231889
S&P SmallCap 600 Pure Growth (TR),600PGTR,27-Mar-96,1204.061558,5.331240902,0.004447406
S&P SmallCap 600 Pure Growth (TR),600PGTR,28-Mar-96,1207.17915,3.117591478,0.002589229
S&P SmallCap 600 Pure Growth (TR),600PGTR,29-Mar-96,1216.929769,9.750619416,0.008077193
S&P SmallCap 600 Pure Growth (TR),600PGTR,1-Apr-96,1224.169079,7.239309988,0.005948831
S&P SmallCap 600 Pure Growth (TR),600PGTR,2-Apr-96,1228.106455,3.937375247,0.003216366
S&P SmallCap 600 Pure Growth (TR),600PGTR,3-Apr-96,1233.772073,5.665618839,0.004613296
S&P SmallCap 600 Pure Growth (TR),600PGTR,4-Apr-96,1237.295162,3.523088951,0.002855543
S&P SmallCap 600 Pure Growth (TR),600PGTR,8-Apr-96,1221.856152,-15.43900993,-0.012478033
S&P SmallCap 600 Pure Growth (TR),600PGTR,9-Apr-96,1233.334809,11.47865651,0.009394442
S&P SmallCap 600 Pure Growth (TR),600PGTR,10-Apr-96,1233.670209,0.335400348,0.000271946
S&P SmallCap 600 Pure Growth (TR),600PGTR,11-Apr-96,1222.531222,-11.13898684,-0.009029145
S&P SmallCap 600 Pure Growth (TR),600PGTR,12-Apr-96,1231.212218,8.680995581,0.007100838
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-Apr-96,1243.050625,11.83840648,0.009615244
S&P SmallCap 600 Pure Growth (TR),600PGTR,16-Apr-96,1251.252495,8.201870566,0.006598179
S&P SmallCap 600 Pure Growth (TR),600PGTR,17-Apr-96,1251.839884,0.587389348,0.000469441
S&P SmallCap 600 Pure Growth (TR),600PGTR,18-Apr-96,1264.58777,12.74788594,0.01018332
S&P SmallCap 600 Pure Growth (TR),600PGTR,19-Apr-96,1263.981961,-0.605809256,-0.000479057
S&P SmallCap 600 Pure Growth (TR),600PGTR,22-Apr-96,1277.490193,13.50823174,0.010687045
S&P SmallCap 600 Pure Growth (TR),600PGTR,23-Apr-96,1287.588092,10.09789946,0.007904483
S&P SmallCap 600 Pure Growth (TR),600PGTR,24-Apr-96,1297.233474,9.645381525,0.007491046
S&P SmallCap 600 Pure Growth (TR),600PGTR,25-Apr-96,1303.102446,5.868972076,0.004524222
S&P SmallCap 600 Pure Growth (TR),600PGTR,26-Apr-96,1305.217704,2.115257917,0.001623248
S&P SmallCap 600 Pure Growth (TR),600PGTR,29-Apr-96,1307.316159,2.098454644,0.001607743
S&P SmallCap 600 Pure Growth (TR),600PGTR,30-Apr-96,1304.75238,-2.563778706,-0.001961101
S&P SmallCap 600 Pure Growth (TR),600PGTR,1-May-96,1314.305978,9.553598655,0.007322155
S&P SmallCap 600 Pure Growth (TR),600PGTR,2-May-96,1295.8489,-18.45707832,-0.014043213
S&P SmallCap 600 Pure Growth (TR),600PGTR,3-May-96,1299.835317,3.986416773,0.003076298
S&P SmallCap 600 Pure Growth (TR),600PGTR,6-May-96,1306.910959,7.075642422,0.005443491
S&P SmallCap 600 Pure Growth (TR),600PGTR,7-May-96,1297.33306,-9.577899506,-0.007328655
S&P SmallCap 600 Pure Growth (TR),600PGTR,8-May-96,1291.071402,-6.261658165,-0.004826562
S&P SmallCap 600 Pure Growth (TR),600PGTR,9-May-96,1301.420079,10.34867686,0.008015573
S&P SmallCap 600 Pure Growth (TR),600PGTR,10-May-96,1316.266251,14.84617207,0.011407671
S&P SmallCap 600 Pure Growth (TR),600PGTR,13-May-96,1324.906168,8.639917686,0.006563959
S&P SmallCap 600 Pure Growth (TR),600PGTR,14-May-96,1337.361789,12.4556203,0.009401134
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-May-96,1341.919691,4.557902834,0.00340813
S&P SmallCap 600 Pure Growth (TR),600PGTR,16-May-96,1343.791568,1.871876802,0.001394925
S&P SmallCap 600 Pure Growth (TR),600PGTR,17-May-96,1354.830757,11.03918844,0.008214956
S&P SmallCap 600 Pure Growth (TR),600PGTR,20-May-96,1359.058661,4.227904572,0.003120615
S&P SmallCap 600 Pure Growth (TR),600PGTR,21-May-96,1356.306644,-2.752017317,-0.002024944
S&P SmallCap 600 Pure Growth (TR),600PGTR,22-May-96,1354.409859,-1.896784626,-0.001398492
S&P SmallCap 600 Pure Growth (TR),600PGTR,23-May-96,1353.195123,-1.214736274,-0.000896875
S&P SmallCap 600 Pure Growth (TR),600PGTR,24-May-96,1354.059431,0.864307797,0.000638716
S&P SmallCap 600 Pure Growth (TR),600PGTR,28-May-96,1346.408948,-7.650482342,-0.005650034
S&P SmallCap 600 Pure Growth (TR),600PGTR,29-May-96,1334.625788,-11.78316088,-0.008751547
S&P SmallCap 600 Pure Growth (TR),600PGTR,30-May-96,1335.774999,1.149211067,0.000861074
S&P SmallCap 600 Pure Growth (TR),600PGTR,31-May-96,1342.405378,6.630379084,0.004963695
S&P SmallCap 600 Pure Growth (TR),600PGTR,3-Jun-96,1350.39834,7.992961796,0.005954209
S&P SmallCap 600 Pure Growth (TR),600PGTR,4-Jun-96,1351.389524,0.991184104,0.000733994
S&P SmallCap 600 Pure Growth (TR),600PGTR,5-Jun-96,1358.188548,6.799024674,0.005031136
S&P SmallCap 600 Pure Growth (TR),600PGTR,6-Jun-96,1347.32185,-10.86669798,-0.008000876
S&P SmallCap 600 Pure Growth (TR),600PGTR,7-Jun-96,1337.025573,-10.29627686,-0.007642032
S&P SmallCap 600 Pure Growth (TR),600PGTR,10-Jun-96,1336.819808,-0.205765751,-0.000153898
S&P SmallCap 600 Pure Growth (TR),600PGTR,11-Jun-96,1334.934581,-1.885227212,-0.001410233
S&P SmallCap 600 Pure Growth (TR),600PGTR,12-Jun-96,1329.363991,-5.570589759,-0.004172931
S&P SmallCap 600 Pure Growth (TR),600PGTR,13-Jun-96,1320.845563,-8.518427262,-0.006407897
S&P SmallCap 600 Pure Growth (TR),600PGTR,14-Jun-96,1314.374706,-6.470857121,-0.004899026
S&P SmallCap 600 Pure Growth (TR),600PGTR,17-Jun-96,1310.76912,-3.605586082,-0.002743195
S&P SmallCap 600 Pure Growth (TR),600PGTR,18-Jun-96,1284.923215,-25.84590508,-0.019718122
S&P SmallCap 600 Pure Growth (TR),600PGTR,19-Jun-96,1275.921646,-9.00156952,-0.007005531
S&P SmallCap 600 Pure Growth (TR),600PGTR,20-Jun-96,1257.336418,-18.58522808,-0.01456612
S&P SmallCap 600 Pure Growth (TR),600PGTR,21-Jun-96,1259.399913,2.063495166,0.001641164
S&P SmallCap 600 Pure Growth (TR),600PGTR,24-Jun-96,1263.213213,3.813299957,0.003027871
S&P SmallCap 600 Pure Growth (TR),600PGTR,25-Jun-96,1252.451262,-10.76195099,-0.008519505
S&P SmallCap 600 Pure Growth (TR),600PGTR,26-Jun-96,1233.035593,-19.41566885,-0.015502135
S&P SmallCap 600 Pure Growth (TR),600PGTR,27-Jun-96,1248.337908,15.30231549,0.012410279
S&P SmallCap 600 Pure Growth (TR),600PGTR,28-Jun-96,1265.55599,17.21808178,0.013792805
S&P SmallCap 600 Pure Growth (TR),600PGTR,1-Jul-96,1278.267131,12.71114091,0.010043918
S&P SmallCap 600 Pure Growth (TR),600PGTR,2-Jul-96,1274.190417,-4.076714504,-0.003189251
S&P SmallCap 600 Pure Growth (TR),600PGTR,3-Jul-96,1253.97234,-20.21807703,-0.015867391
S&P SmallCap 600 Pure Growth (TR),600PGTR,5-Jul-96,1231.591604,-22.3807353,-0.01784787
S&P SmallCap 600 Pure Growth (TR),600PGTR,8-Jul-96,1219.149838,-12.44176582,-0.010102185
S&P SmallCap 600 Pure Growth (TR),600PGTR,9-Jul-96,1224.581549,5.431710923,0.004455327
S&P SmallCap 600 Pure Growth (TR),600PGTR,10-Jul-96,1209.843177,-14.73837262,-0.012035436
S&P SmallCap 600 Pure Growth (TR),600PGTR,11-Jul-96,1169.044411,-40.79876531,-0.033722358
S&P SmallCap 600 Pure Growth (TR),600PGTR,12-Jul-96,1169.934016,0.889604441,0.000760967
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-Jul-96,1123.152274,-46.78174191,-0.03998665
S&P SmallCap 600 Pure Growth (TR),600PGTR,16-Jul-96,1107.524795,-15.62747857,-0.013913945
S&P SmallCap 600 Pure Growth (TR),600PGTR,17-Jul-96,1147.338227,39.81343192,0.035948118
S&P SmallCap 600 Pure Growth (TR),600PGTR,18-Jul-96,1174.885631,27.54740384,0.024009837
S&P SmallCap 600 Pure Growth (TR),600PGTR,19-Jul-96,1172.54176,-2.34387138,-0.001994978
S&P SmallCap 600 Pure Growth (TR),600PGTR,22-Jul-96,1153.520102,-19.02165771,-0.016222584
S&P SmallCap 600 Pure Growth (TR),600PGTR,23-Jul-96,1122.495955,-31.02414753,-0.026895195
S&P SmallCap 600 Pure Growth (TR),600PGTR,24-Jul-96,1113.388251,-9.10770395,-0.008113797
S&P SmallCap 600 Pure Growth (TR),600PGTR,25-Jul-96,1132.096445,18.7081941,0.016802938
S&P SmallCap 600 Pure Growth (TR),600PGTR,26-Jul-96,1148.561795,16.46535068,0.014544124
S&P SmallCap 600 Pure Growth (TR),600PGTR,29-Jul-96,1140.87138,-7.690415187,-0.006695691
S&P SmallCap 600 Pure Growth (TR),600PGTR,30-Jul-96,1142.334096,1.462716055,0.001282104
S&P SmallCap 600 Pure Growth (TR),600PGTR,31-Jul-96,1151.141834,8.807737941,0.007710299
S&P SmallCap 600 Pure Growth (TR),600PGTR,1-Aug-96,1169.615897,18.47406263,0.016048468
S&P SmallCap 600 Pure Growth (TR),600PGTR,2-Aug-96,1199.501193,29.88529657,0.025551377
S&P SmallCap 600 Pure Growth (TR),600PGTR,5-Aug-96,1194.433422,-5.067771203,-0.004224899
S&P SmallCap 600 Pure Growth (TR),600PGTR,6-Aug-96,1200.19976,5.766338326,0.004827677
S&P SmallCap 600 Pure Growth (TR),600PGTR,7-Aug-96,1210.063343,9.863582779,0.008218284
S&P SmallCap 600 Pure Growth (TR),600PGTR,8-Aug-96,1210.104859,0.041515668,3.43087E-05
S&P SmallCap 600 Pure Growth (TR),600PGTR,9-Aug-96,1205.261127,-4.843731739,-0.004002737
S&P SmallCap 600 Pure Growth (TR),600PGTR,12-Aug-96,1204.495423,-0.765704318,-0.000635302
S&P SmallCap 600 Pure Growth (TR),600PGTR,13-Aug-96,1192.593562,-11.90186078,-0.009881201
S&P SmallCap 600 Pure Growth (TR),600PGTR,14-Aug-96,1200.115912,7.522349806,0.006307555
S&P SmallCap 600 Pure Growth (TR),600PGTR,15-Aug-96,1196.985784,-3.130127903,-0.002608188
S&P SmallCap 600 Pure Growth (TR),600PGTR,16-Aug-96,1205.904823,8.919038951,0.007451249
